"Name","RSS","Model","logK1","H1","logK2","H2","logK3","H3","logK4","H4","logK5","H5","fH","fG","V_init","Offset"
"2026-01-25 21:01","3.418e+06","rxn_M+rxn_D+rxn_T+rxn_B",7,-6543,7.7,-8000,7.6,-9039,7.1,-6698,7,-6000,1,0.877403833744481,0.228019345284653,0
"2026-01-25 21:03","3.460e+06","rxn_M+rxn_D+rxn_T+rxn_B",7,-6541,7.6,-7984,7.4,-9041,6.9,-6707,7,-6000,1,0.88149040605493,0.228019345284653,0
"2026-01-25 21:06","3.688e+06","rxn_M+rxn_D+rxn_T+rxn_B",7.1,-6555,7.8,-8126,7.6,-9134,6.9,-7142,1,-5248,1,0.865926028199174,0.228019345284653,0
"2026-01-25 21:09","3.386e+06","rxn_M+rxn_D+rxn_T+rxn_B",6.8,-6610,7.8,-8110,7.8,-9527,7.2,-6755,1,-5248,1,0.866578004357484,0.491522722802223,0
"2026-01-25 21:10","3.448e+06","rxn_M+rxn_D+rxn_T+rxn_B",6.9,-6614,7.8,-8110,7.8,-9531,7.1,-6750,1,-5248,1,0.866425065258935,0.468713892032066,0
